0.011609977,0
0.017414966,0
0.023219955,0
0.029024943,0
0.034829932,0
0.040634921,0
0.046439909,0
0.052244898,0
0.058049887,0
0.063854875,0
0.069659864,0
0.075464853,0
0.081269841,0
0.087074830,0
0.092879819,0
0.098684807,0
0.104489796,0
0.110294785,0
0.116099773,0
0.121904762,0
0.127709751,0
0.133514739,0
0.139319728,0
0.145124717,0
0.150929705,0
0.156734694,0
0.162539683,0
0.168344671,0
0.174149660,0
0.179954649,0
0.185759637,0
0.191564626,0
0.197369615,0
0.203174603,0
0.208979592,0
0.214784580,0
0.220589569,0
16.410702948,0.100507,0.100507,0.099239,0.099239,0.099239,0.100507,0.100507,0.102304,0.0101016,0.00997423,0.822124
16.416507937,0.100634,0.099365,0.099365,0.099365,0.099365,0.100634,0.100634,0.102433,0.0101273,0.00999957,0.821923
16.422312925,0.108473,0.0100761,0.00994899,0.0100761,0.00994899,0.0100761,0.0100761,0.0100761,0.0100761,0.00994899,0.198776
16.428117914,0.100634,0.099365,0.099365,0.099365,0.099365,0.100634,0.103338,0.0101273,0.0101273,0.00999957,0.732321
16.433922902,0.108723,0.00999957,0.00999957,0.00999957,0.00999957,0.0101273,0.0101273,0.0101273,0.0101273,0.00999957,0.19923
16.439727891,0.100634,0.099365,0.099365,0.099365,0.099365,0.100634,0.100634,0.102433,0.0101273,0.00999957,0.821923
16.445532880,0.10038,0.10038,0.0991134,0.0991134,0.0991134,0.10038,0.10038,0.102186,0.0100761,0.0100761,0.821196
16.451337868,0.108598,0.0101016,0.00997423,0.00997423,0.00997423,0.00997423,0.0101016,0.0101016,0.0101016,0.0101016,0.199003
16.457142857,0.108598,0.0101017,0.0101017,0.00997423,0.00997423,0.00997423,0.00997423,0.0101017,0.0101017,0.0101017,0.199003
16.462947846,0.108723,0.0101273,0.00999956,0.00999956,0.00999956,0.00999956,0.00999956,0.0101273,1.01273e-8,0.0101273,1.01273e-8,0.0101273,0.19923
16.468752834,0.108723,0.0101273,0.0101273,0.00999957,0.00999957,0.00999957,0.00999957,0.00999957,0.0101273,0.0101273,0.19923
16.474557823,2.01014e-7,0.100507,0.107694,0.0101016,1.01017e-8,0.00997421,1.01017e-8,0.00997421,1.01017e-8,0.0101016,1.01017e-8,0.00997421,1.01017e-8,0.00997421,1.01017e-8,0.0101016,1.01017e-8,0.0101016,0.288504
16.480362812,0.108473,0.0100761,0.0100761,0.0100761,0.00994899,0.0100761,0.00994899,0.00994899,0.0100761,0.0100761,0.198776
16.486167800,3e-7,0.1081,9.99998e-9,0.00999995,9.99998e-9,0.00999995,9.99998e-9,0.00999995,9.99998e-9,0.00999995,9.99998e-9,0.00999995,9.99998e-9,0.00999995,9.99998e-9,0.00999995,0.00999995,0.00999995,0.1981
16.491972789,2.00253e-7,0.108224,1.00253e-8,0.0100252,0.0100252,0.0100252,0.00989878,0.0100252,0.0100252,0.0100252,0.0100252,0.0100252,0.198325
16.497777778,5.11376e-7,0.110334,2.09204e-8,0.0104602,1.04602e-8,0.0104602,1.04602e-8,0.0104602,0.0104602,0.0104602,0.0104602,0.0103282,0.00977005,1.04602e-8,1.04602e-8,0.00895525,0.202149
16.503582766,5.64043e-7,0.120679,1.27258e-8,0.0127257,1.27258e-8,0.0127257,0.0127257,1.27258e-8,0.0125652,2.54515e-8,0.0122761,2.54515e-8,0.011419,3.81773e-8,0.0103311,1.27258e-8,6.36289e-8,0.00853546,1.27258e-8,1.01806e-7,0.00677805,0.220762
16.509387755,2.9891e-7,0.156689,0.0223367,0.0215475,0.020043,0.0170998,2.23367e-8,0.0149817,2.23367e-8,0.0118971,2.23367e-8,0.00913801,4.46735e-8,0.00614088,6.70102e-8,0.00393272,0.283807
16.515192744,4.10895e-7,0.209215,0.0394238,0.034266,4.22087e-8,0.0283103,0.0224813,4.22087e-8,0.015708,4.22087e-8,0.0104266,1.26626e-7,0.00659979,1.26626e-7,0.00304628,1.26626e-7,0.000916476,0.370394
16.520997732,0.267477,0.0631545,0.0494776,0.0392905,0.0225033,0.0115344,0.0040182,0.000810265,5.53995e-5,7.37677e-8,3.68839e-7,0.458322
16.526802721,0.364094,0.113667,0.072677,0.029351,0.00518129,0.000344618,2.52413e-6,0.585318
16.532607710,0.610061,0.138403,0.0142978,0.000116538,0.762878
16.538412698,0.538107,0.0402613,4.01716e-5,0.578409
16.544217687,0.593417,0.131746,0.00311173,7.02477e-5,0.728345
16.550022676,0.49227,0.0022991,4.95282e-6,0.494574
16.555827664,0.462125,0.0532127,0.00809854,0.00259162,0.000701913,3.46533e-5,0.526764
16.561632653,0.354774,0.0750658,0.051086,0.0413679,0.0204735,0.0068004,0.00427352,0.00427352,0.00363616,0.561751
16.567437642,0.186061,0.0280502,0.0231748,0.0199517,0.0169125,0.0141353,0.0141353,0.0141353,0.0154879,0.332044
16.573242630,0.131605,0.0147138,0.0141355,0.0134867,0.0127888,0.0127888,0.0134867,0.0134867,0.0134867,0.239979
16.579047619,0.120093,0.0125915,0.0124327,0.0124327,0.0124327,0.0124327,0.0124327,0.0124327,0.0124327,0.219714
16.584852608,0.119165,0.0123803,0.0123803,0.0123803,0.0123803,0.0123803,0.0123803,0.0123803,0.0122242,0.218052
16.590657596,0.119012,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.217777
16.596462585,0.119012,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.217777
16.602267574,0.119012,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.217777
16.608072562,0.119012,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.217777
16.613877551,0.111111,0.118024,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.315555
16.619682540,0.119012,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.217777
16.625487528,0.119012,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.217777
16.631292517,0.119012,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.217777
16.637097506,0.111111,0.111111,0.117037,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.413332
16.642902494,0.111111,0.111111,0.117037,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.413332
16.648707483,0.111111,0.111111,0.117037,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.413332
16.654512472,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.660317460,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.666122449,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.112098,0.0123456,0.902219
16.671927438,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.677732426,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.683537415,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.689342404,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.695147392,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.700952381,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.706757370,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.712562358,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.718367347,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.724172336,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.729977324,0.111111,0.111111,0.111111,0.111111,0.115061,0.0123456,0.0123456,0.0123456,0.0123456,0.608887
16.735782313,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.741587302,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.747392290,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.753197279,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.759002268,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.764807256,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.770612245,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.776417234,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.782222222,0.111111,0.111111,0.111111,0.116049,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.51111
16.788027211,0.111111,0.118024,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.315555
16.793832200,0.111111,0.118024,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.315555
16.799637188,0.111111,0.118024,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.0123456,0.315555
16.805442177,0.11209,0.118978,0.0125641,0.0125641,0.0125641,0.0125641,0.0125641,0.0124056,0.0117352,0.318029
16.811247166,0.12002,0.126707,0.0144048,0.0144048,0.0142231,0.0138959,0.0129256,0.0116942,0.00966167,0.337938
16.817052154,0.148902,0.0200316,0.0197789,0.0193239,0.0179746,0.0153352,0.012492,0.0098051,0.00675992,0.270404
16.822857143,0.185611,0.0315906,0.0298833,0.0259737,0.0214593,0.0156605,0.0107968,0.00708043,0.00442996,0.332486
16.828662132,0.221404,0.0446939,0.039665,0.0310751,0.022678,0.0141335,0.00915863,0.00498682,0.00252369,0.390318
16.834467120,0.262112,0.0605906,0.0484996,0.0359653,0.022787,0.0118887,0.0063802,0.00274204,0.00105041,0.452016
16.840272109,0.294222,0.073424,0.0575232,0.0384432,0.0211856,0.00923111,0.00348267,0.000942022,0.00024554,0.4987
16.846077098,0.29427,0.0801313,0.0616199,0.038456,0.0169592,0.00538729,0.00133458,0.000448433,0.000160602,0.498767
16.851882086,0.39085,0.123232,0.0721558,0.0251698,0.00758261,0.00250409,0.000841403,0.000241781,2.52727e-5,0.622603
16.857687075,0.574614,0.16648,0.0336547,0.00532928,0.000944507,0.000305612,0.000305612,0.000239688,0.781873
16.863492063,0.589149,0.0357792,0.000103968,2.11461e-5,0.625053
16.869297052,0.315397,0.0497597,0.00242345,0.000244758,0.367825
16.875102041,0.379998,0.109617,0.00141812,0.491034
16.880907029,0.449512,0.00421482,0.453727
16.886712018,0.5775,0.0788488,0.00382908,4.76162e-5,0.660226
16.892517007,0.528347,0.153903,0.0475394,0.0119812,0.00315119,0.000796896,0.000326861,0.746045
16.898321995,0.333226,0.0830378,0.0460737,0.0305826,0.0244734,0.017142,0.0116978,0.546233
16.904126984,0.194124,0.0308785,0.0276115,0.0259056,0.0241914,0.0224922,0.0208269,0.346031
16.909931973,0.155908,0.0213191,0.0206419,0.0213191,0.0213191,0.0213191,0.0206419,0.282468
16.915736961,0.151223,0.0204443,0.0204443,0.0204443,0.0207055,0.0207055,0.0204443,0.274411
16.921541950,0.143633,0.141821,0.141821,0.143633,0.146078,0.0206306,0.0203703,0.757988
16.927346939,0.143633,0.141821,0.141821,0.143633,0.146078,0.0206306,0.0203703,0.757988
16.933151927,0.143633,0.141821,0.141821,0.143633,0.146078,0.0206306,0.0203703,0.757988
16.938956916,0.143373,0.141565,0.141565,0.143373,0.14583,0.020556,0.020556,0.756818
16.944761905,0.143633,0.141821,0.141821,0.143633,0.146078,0.0206306,0.0203703,0.757988
16.950566893,0.143373,0.141565,0.141565,0.143373,0.14583,0.020556,0.020556,0.756818
16.956371882,0.143373,0.143373,0.141565,0.143373,0.145814,0.020556,0.0202967,0.758352
16.962176871,0.143633,0.141821,0.141821,0.143633,0.143633,0.144848,0.0203703,0.87976
16.967981859,0.143115,0.143115,0.141309,0.143115,0.143115,0.144341,0.0204819,0.878591
16.973786848,0.143115,0.143115,0.141309,0.143115,0.143115,0.144341,0.0204819,0.878591
16.979591837,0.143115,0.143115,0.141309,0.143115,0.145567,0.0204819,0.0204819,0.757184
16.985396825,0.143115,0.143115,0.141309,0.143115,0.145567,0.0204819,0.0204819,0.757184
16.991201814,0.143115,0.143115,0.141309,0.143115,0.145567,0.0204819,0.0204819,0.757184
16.997006803,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.002811791,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.008616780,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.014421769,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.020226757,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.026031746,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.031836735,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.037641723,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.043446712,0.142857,0.142857,0.142857,0.142857,0.145306,0.0204081,0.0204081,0.757549
17.049251701,0.150204,0.0204081,0.0204081,0.0204081,0.0204081,0.0204081,0.0204081,0.272652
17.055056689,0.150457,0.0204819,0.0204819,0.0204819,0.0204819,0.0204819,0.0202235,0.27309
17.060861678,0.151798,0.0208742,0.0208742,0.0208742,0.0208742,0.0206109,0.019497,0.275403
17.066666667,0.162219,0.0240499,0.0240499,0.0237465,0.0224632,0.0205898,0.0161308,0.293249
17.072471655,0.194146,0.0347297,0.0339307,0.0315615,0.0252634,0.0172167,0.00967,0.346518
17.078276644,0.251947,0.0585043,0.0519215,0.0406773,0.0225699,0.00948283,0.00246276,0.437565
17.084081633,0.328625,0.0966438,0.0722394,0.036346,0.0101766,0.00198294,0.000308356,0.546322
17.089886621,0.451795,0.155381,0.0659935,0.0156131,0.0023762,0.000502108,0.00012742,0.691788
17.095691610,0.556298,0.170839,0.0360114,0.00418628,0.000713466,0.000174936,4.49728e-5,0.768268
17.101496599,0.659871,0.115558,0.00859537,0.000624832,7.74476e-5,1.11577e-5,0.784737
17.107301587,0.493899,0.0397356,0.000132438,4.21777e-6,2.02453e-5,0.533791
17.113106576,0.308376,0.0229747,0.0196795,0.0142953,0.365326
17.118911565,0.33776,0.00609672,0.000113615,0.34397
17.124716553,0.302902,0.00863826,0.000195768,0.311736
17.130521542,0.580835,0.126167,0.0145486,0.000856304,1.36826e-5,0.722421
17.136326531,0.506517,0.141571,0.0479148,0.0140525,0.00317607,0.000647811,0.713879
17.142131519,0.326495,0.0852695,0.0581103,0.0362157,0.0185629,0.0127783,0.537431
17.147936508,0.221686,0.0427533,0.0386802,0.0319572,0.0297126,0.0253774,0.390166
17.153741497,0.185589,0.0316478,0.0306424,0.029438,0.0280869,0.0266335,0.332037
17.159546485,0.176629,0.0284468,0.0284468,0.0284468,0.0277924,0.0277924,0.317554
17.165351474,0.174303,0.0280128,0.0280128,0.0280128,0.0276594,0.0276594,0.31366
17.171156463,0.173611,0.0277777,0.0277777,0.0277777,0.0277777,0.0277777,0.312499
17.176961451,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.182766440,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.188571429,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.194376417,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.200181406,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.205986395,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.211791383,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.217596372,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.223401361,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.229206349,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.235011338,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.240816327,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.246621315,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.252426304,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.258231293,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.264036281,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.269841270,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.275646259,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.281451247,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.287256236,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.293061224,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.298866213,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.304671202,0.166666,0.166666,0.166666,0.166666,0.168055,0.0277777,0.862497
17.310476190,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.316281179,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.322086168,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.327891156,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.333696145,0.166666,0.166666,0.166666,0.169444,0.0277777,0.0277777,0.724998
17.339501134,0.173611,0.0277777,0.0277777,0.0277777,0.0277777,0.0277777,0.312499
17.345306122,0.173611,0.0277777,0.0277777,0.0277777,0.0277777,0.0277777,0.312499
17.351111111,0.166666,0.172222,0.0277777,0.0277777,0.0277777,0.0277777,0.449999
17.356916100,0.167017,0.172565,0.0278949,0.0278949,0.0278949,0.027543,0.45081
17.362721088,0.169932,0.175411,0.0288769,0.0288769,0.0285126,0.0259116,0.457521
17.368526077,0.202929,0.0386015,0.0381146,0.0372377,0.0295514,0.0143657,0.3608
17.374331066,0.279352,0.0741738,0.0643135,0.0433783,0.01485,0.00224546,0.478313
17.380136054,0.424917,0.147974,0.0745683,0.0172225,0.0016729,0.000136887,0.666491
17.385941043,0.563354,0.175252,0.0323341,0.00247563,0.000179456,3.12777e-6,0.773599
17.391746032,0.589289,0.104163,0.00348205,0.000104588,5.32933e-6,0.697043
17.397551020,0.467604,0.0227817,0.000409766,0.000243717,0.00207204,0.493111
17.403356009,0.333342,0.0423506,0.0133976,0.0244148,0.0281458,0.441651
17.409160998,0.441483,0.102036,0.0453745,0.023306,0.000278729,0.612479
17.414965986,0.483274,0.156726,0.0376337,0.00182758,6.99283e-7,0.679462
17.420770975,0.618234,0.14217,0.0063216,0.000157119,2.87764e-6,0.766885
17.426575964,0.590298,0.129501,0.0246944,0.00575827,0.00225214,0.752504
17.432380952,0.439643,0.125893,0.0523078,0.0288968,0.0170588,0.663799
17.438185941,0.391385,0.115942,0.0723576,0.0319099,0.0116502,0.623244
17.443990930,0.410316,0.136095,0.066159,0.0246148,0.00837405,0.645558
17.449795918,0.554957,0.155159,0.0408225,0.0113367,0.00496689,0.767242
17.455600907,0.502817,0.105184,0.040233,0.0172911,0.0108661,0.676392
17.461405896,0.326821,0.0837845,0.0479869,0.0348121,0.0276959,0.521101
17.467210884,1.13364e-6,0.229898,0.0480143,0.0440099,0.0417326,0.0393537,0.40301
17.473015873,2.06154e-7,0.212455,0.0419631,0.0409977,0.0409977,0.0396953,0.376109
17.478820862,0.214339,0.0427463,0.0427463,0.0404362,0.0388468,0.379115
17.484625850,0.213745,0.0424984,0.0415207,0.0402016,0.0402016,0.378167
17.490430839,0.209733,0.0413663,0.0408445,0.0399048,0.0399048,0.371753
17.496235828,0.208812,0.0409867,0.0404697,0.0404697,0.0395387,0.370277
17.502040816,0.2079,0.0406123,0.0401,0.0401,0.0401,0.368813
17.507845805,0.207397,0.0404066,0.0404066,0.0398969,0.0398969,0.368004
17.513650794,0.201014,0.205791,0.0404066,0.0398969,0.0398969,0.527005
17.519455782,0.200505,0.205294,0.0402025,0.0402025,0.0396954,0.5259
17.525260771,0.221657,0.22599,0.0491318,0.0458904,0.0283708,0.571039
17.531065760,0.289586,0.292575,0.0752488,0.0375903,0.00902631,0.704026
17.536870748,0.471277,0.172297,0.0618752,0.0106016,0.0014251,0.717476
17.542675737,0.582472,0.113341,0.0146315,0.00526227,0.00750869,0.723215
17.548480726,0.301045,0.0351218,0.0311011,0.0395477,0.049709,0.456524
17.554285714,0.155173,0.144905,0.144905,0.155173,0.167736,0.767893
17.560090703,0.203922,0.0394953,0.0394953,0.0394953,0.0394953,0.361903
17.565895692,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.571700680,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.577505669,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.583310658,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.589115646,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.594920635,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.600725624,0.199999,0.199999,0.199999,0.201599,0.0399999,0.841598
17.606530612,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.612335601,0.199999,0.199999,0.199999,0.201599,0.0399999,0.841598
17.618140590,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.623945578,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.629750567,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.635555556,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.641360544,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.647165533,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.652970522,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.658775510,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.664580499,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.670385488,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.676190476,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.681995465,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.687800454,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.693605442,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.699410431,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.705215420,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.711020408,0.207397,0.0404066,0.0404066,0.0398969,0.0398969,0.368004
17.716825397,0.2079,0.0406123,0.0401,0.0401,0.0401,0.368813
17.722630385,0.2079,0.0406123,0.0401,0.0401,0.0401,0.368813
17.728435374,0.2079,0.0406123,0.0401,0.0401,0.0401,0.368813
17.734240363,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.740045351,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.745850340,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.751655329,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.757460317,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.763265306,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.769070295,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.774875283,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.780680272,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.786485261,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.792290249,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.798095238,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.803900227,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.809705215,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.815510204,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.821315193,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.827120181,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.832925170,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.838730159,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.844535147,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.850340136,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.856145125,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.861950113,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.867755102,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.873560091,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.879365079,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.885170068,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.890975057,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.896780045,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.902585034,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.908390023,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.914195011,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.920000000,0.199999,0.199999,0.199999,0.199999,0.199999,0.999997
17.925804989,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.931609977,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.937414966,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.943219955,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.949024943,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.954829932,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.960634921,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.966439909,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.972244898,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.978049887,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.983854875,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.989659864,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
17.995464853,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
18.001269841,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
18.007074830,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
18.012879819,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
18.018684807,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
18.024489796,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
18.030294785,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
18.036099773,0.206399,0.0399999,0.0399999,0.0399999,0.0399999,0.366399
